ANNO;AteneoCOD;AteneoNOME;AteneoREGIONE;AteneoAREAGEO;CorsoTIPO;COD_FoET2013;DESC_FoET2013;Genere;LAU
2019;06701;Teramo - Università degli studi;Abruzzo;SUD;Laurea;03;Social sciences, journalism and information;F;82
2019;06701;Teramo - Università degli studi;Abruzzo;SUD;Laurea;03;Social sciences, journalism and information;M;141
2019;06701;Teramo - Università degli studi;Abruzzo;SUD;Laurea;04;Business, administration and law;F;54
2019;06701;Teramo - Università degli studi;Abruzzo;SUD;Laurea;04;Business, administration and law;M;51
2019;06701;Teramo - Università degli studi;Abruzzo;SUD;Laurea;05;Natural sciences, mathematics and statistics;F;81
2019;06701;Teramo - Università degli studi;Abruzzo;SUD;Laurea;05;Natural sciences, mathematics and statistics;M;27
2019;06701;Teramo - Università degli studi;Abruzzo;SUD;Laurea;08;Agriculture, forestry, fisheries and veterinary;F;114
2019;06701;Teramo - Università degli studi;Abruzzo;SUD;Laurea;08;Agriculture, forestry, fisheries and veterinary;M;51
2019;06701;Teramo - Università degli studi;Abruzzo;SUD;Laurea;10;Services;F;6
2019;06701;Teramo - Università degli studi;Abruzzo;SUD;Laurea;10;Services;M;2
2019;06701;Teramo - Università degli studi;Abruzzo;SUD;Laurea Magistrale;02;Arts and humanities;F;1
2019;06701;Teramo - Università degli studi;Abruzzo;SUD;Laurea Magistrale;03;Social sciences, journalism and information;F;48
2019;06701;Teramo - Università degli studi;Abruzzo;SUD;Laurea Magistrale;03;Social sciences, journalism and information;M;53
2019;06701;Teramo - Università degli studi;Abruzzo;SUD;Laurea Magistrale;04;Business, administration and law;F;2
2019;06701;Teramo - Università degli studi;Abruzzo;SUD;Laurea Magistrale;04;Business, administration and law;M;3
2019;06701;Teramo - Università degli studi;Abruzzo;SUD;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;18
2019;06701;Teramo - Università degli studi;Abruzzo;SUD;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;F;14
2019;06701;Teramo - Università degli studi;Abruzzo;SUD;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;M;6
2019;06701;Teramo - Università degli studi;Abruzzo;SUD;Laurea Magistrale;10;Services;F;1
2019;06701;Teramo - Università degli studi;Abruzzo;SUD;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;98
2019;06701;Teramo - Università degli studi;Abruzzo;SUD;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;67
2019;06701;Teramo - Università degli studi;Abruzzo;SUD;Laurea Magistrale Ciclo Unico;08;Agriculture, forestry, fisheries and veterinary;F;37
2019;06701;Teramo - Università degli studi;Abruzzo;SUD;Laurea Magistrale Ciclo Unico;08;Agriculture, forestry, fisheries and veterinary;M;25
2019;06701;Teramo - Università degli studi;Abruzzo;SUD;Vecchio Ordinamento;04;Business, administration and law;F;2
2019;06701;Teramo - Università degli studi;Abruzzo;SUD;Vecchio Ordinamento;04;Business, administration and law;M;1
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Laurea;01;Education;F;61
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Laurea;01;Education;M;4
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Laurea;02;Arts and humanities;F;535
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Laurea;02;Arts and humanities;M;159
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Laurea;03;Social sciences, journalism and information;F;761
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Laurea;03;Social sciences, journalism and information;M;269
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Laurea;04;Business, administration and law;F;204
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Laurea;04;Business, administration and law;M;187
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Laurea;05;Natural sciences, mathematics and statistics;F;12
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Laurea;05;Natural sciences, mathematics and statistics;M;20
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Laurea;07;Engineering, manufacturing and construction;F;23
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Laurea;07;Engineering, manufacturing and construction;M;54
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Laurea;09;Health and welfare;F;324
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Laurea;09;Health and welfare;M;142
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Laurea;10;Services;F;88
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Laurea;10;Services;M;207
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Laurea Magistrale;01;Education;F;70
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Laurea Magistrale;01;Education;M;7
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Laurea Magistrale;02;Arts and humanities;F;251
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Laurea Magistrale;02;Arts and humanities;M;40
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Laurea Magistrale;03;Social sciences, journalism and information;F;405
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Laurea Magistrale;03;Social sciences, journalism and information;M;79
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Laurea Magistrale;04;Business, administration and law;F;106
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Laurea Magistrale;04;Business, administration and law;M;110
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;11
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;16
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Laurea Magistrale;07;Engineering, manufacturing and construction;F;28
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Laurea Magistrale;07;Engineering, manufacturing and construction;M;37
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Laurea Magistrale;09;Health and welfare;F;104
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Laurea Magistrale;09;Health and welfare;M;53
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;F;143
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;M;75
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;349
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;199
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Vecchio Ordinamento;02;Arts and humanities;F;5
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Vecchio Ordinamento;04;Business, administration and law;F;1
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Vecchio Ordinamento;04;Business, administration and law;M;3
2019;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Vecchio Ordinamento;07;Engineering, manufacturing and construction;F;1
2019;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";Abruzzo;SUD;Laurea;03;Social sciences, journalism and information;F;5
2019;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";Abruzzo;SUD;Laurea;03;Social sciences, journalism and information;M;4
2019;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";Abruzzo;SUD;Laurea;04;Business, administration and law;F;1
2019;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";Abruzzo;SUD;Laurea;04;Business, administration and law;M;2
2019;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";Abruzzo;SUD;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;2
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea;02;Arts and humanities;F;33
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea;02;Arts and humanities;M;5
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea;03;Social sciences, journalism and information;F;49
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea;03;Social sciences, journalism and information;M;14
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea;04;Business, administration and law;F;43
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea;04;Business, administration and law;M;40
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea;05;Natural sciences, mathematics and statistics;F;38
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea;05;Natural sciences, mathematics and statistics;M;12
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea;06;Information and Communication Technologies (ICTs);F;7
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea;06;Information and Communication Technologies (ICTs);M;40
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea;07;Engineering, manufacturing and construction;F;3
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea;07;Engineering, manufacturing and construction;M;3
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea;08;Agriculture, forestry, fisheries and veterinary;F;37
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea;08;Agriculture, forestry, fisheries and veterinary;M;33
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea;09;Health and welfare;F;101
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea;09;Health and welfare;M;19
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea;10;Services;F;63
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea;10;Services;M;89
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea Magistrale;02;Arts and humanities;F;17
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea Magistrale;02;Arts and humanities;M;5
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea Magistrale;03;Social sciences, journalism and information;F;13
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea Magistrale;03;Social sciences, journalism and information;M;7
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea Magistrale;04;Business, administration and law;F;18
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea Magistrale;04;Business, administration and law;M;20
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;22
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;7
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea Magistrale;06;Information and Communication Technologies (ICTs);F;6
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea Magistrale;06;Information and Communication Technologies (ICTs);M;14
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea Magistrale;07;Engineering, manufacturing and construction;F;1
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea Magistrale;07;Engineering, manufacturing and construction;M;13
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;F;26
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;M;21
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea Magistrale;09;Health and welfare;F;59
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea Magistrale;09;Health and welfare;M;48
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea Magistrale;10;Services;F;9
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea Magistrale;10;Services;M;4
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea Magistrale Ciclo Unico;01;Education;F;93
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea Magistrale Ciclo Unico;01;Education;M;8
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;66
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;31
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;36
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;36
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Vecchio Ordinamento;01;Education;F;9
2019;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Vecchio Ordinamento;01;Education;M;2
2019;07101;Foggia - Università degli studi;Puglia;SUD;Laurea;01;Education;F;210
2019;07101;Foggia - Università degli studi;Puglia;SUD;Laurea;01;Education;M;4
2019;07101;Foggia - Università degli studi;Puglia;SUD;Laurea;02;Arts and humanities;F;63
2019;07101;Foggia - Università degli studi;Puglia;SUD;Laurea;02;Arts and humanities;M;20
2019;07101;Foggia - Università degli studi;Puglia;SUD;Laurea;03;Social sciences, journalism and information;F;37
2019;07101;Foggia - Università degli studi;Puglia;SUD;Laurea;03;Social sciences, journalism and information;M;33
2019;07101;Foggia - Università degli studi;Puglia;SUD;Laurea;04;Business, administration and law;F;140
2019;07101;Foggia - Università degli studi;Puglia;SUD;Laurea;04;Business, administration and law;M;108
2019;07101;Foggia - Università degli studi;Puglia;SUD;Laurea;07;Engineering, manufacturing and construction;F;6
2019;07101;Foggia - Università degli studi;Puglia;SUD;Laurea;07;Engineering, manufacturing and construction;M;14
2019;07101;Foggia - Università degli studi;Puglia;SUD;Laurea;08;Agriculture, forestry, fisheries and veterinary;F;74
2019;07101;Foggia - Università degli studi;Puglia;SUD;Laurea;08;Agriculture, forestry, fisheries and veterinary;M;50
2019;07101;Foggia - Università degli studi;Puglia;SUD;Laurea;09;Health and welfare;F;195
2019;07101;Foggia - Università degli studi;Puglia;SUD;Laurea;09;Health and welfare;M;114
2019;07101;Foggia - Università degli studi;Puglia;SUD;Laurea;10;Services;F;55
2019;07101;Foggia - Università degli studi;Puglia;SUD;Laurea;10;Services;M;77
2019;07101;Foggia - Università degli studi;Puglia;SUD;Laurea Magistrale;01;Education;F;73
2019;07101;Foggia - Università degli studi;Puglia;SUD;Laurea Magistrale;01;Education;M;7
2019;07101;Foggia - Università degli studi;Puglia;SUD;Laurea Magistrale;02;Arts and humanities;F;40
2019;07101;Foggia - Università degli studi;Puglia;SUD;Laurea Magistrale;02;Arts and humanities;M;7
2019;07101;Foggia - Università degli studi;Puglia;SUD;Laurea Magistrale;03;Social sciences, journalism and information;F;16
2019;07101;Foggia - Università degli studi;Puglia;SUD;Laurea Magistrale;03;Social sciences, journalism and information;M;8
2019;07101;Foggia - Università degli studi;Puglia;SUD;Laurea Magistrale;04;Business, administration and law;F;76
2019;07101;Foggia - Università degli studi;Puglia;SUD;Laurea Magistrale;04;Business, administration and law;M;58
2019;07101;Foggia - Università degli studi;Puglia;SUD;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;33
2019;07101;Foggia - Università degli studi;Puglia;SUD;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;13
2019;07101;Foggia - Università degli studi;Puglia;SUD;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;F;17
2019;07101;Foggia - Università degli studi;Puglia;SUD;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;M;13
2019;07101;Foggia - Università degli studi;Puglia;SUD;Laurea Magistrale;09;Health and welfare;F;33
2019;07101;Foggia - Università degli studi;Puglia;SUD;Laurea Magistrale;09;Health and welfare;M;42
2019;07101;Foggia - Università degli studi;Puglia;SUD;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;49
2019;07101;Foggia - Università degli studi;Puglia;SUD;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;25
2019;07101;Foggia - Università degli studi;Puglia;SUD;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;70
2019;07101;Foggia - Università degli studi;Puglia;SUD;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;59
2019;07101;Foggia - Università degli studi;Puglia;SUD;Vecchio Ordinamento;02;Arts and humanities;F;2
2019;07101;Foggia - Università degli studi;Puglia;SUD;Vecchio Ordinamento;04;Business, administration and law;F;5
2019;07101;Foggia - Università degli studi;Puglia;SUD;Vecchio Ordinamento;04;Business, administration and law;M;1
2019;07101;Foggia - Università degli studi;Puglia;SUD;Vecchio Ordinamento;08;Agriculture, forestry, fisheries and veterinary;F;2
2019;07101;Foggia - Università degli studi;Puglia;SUD;Vecchio Ordinamento;09;Health and welfare;F;2
2019;07101;Foggia - Università degli studi;Puglia;SUD;Vecchio Ordinamento;09;Health and welfare;M;3
2019;07101;Foggia - Università degli studi;Puglia;SUD;Vecchio Ordinamento;10;Services;F;1
2019;07101;Foggia - Università degli studi;Puglia;SUD;Vecchio Ordinamento;10;Services;M;1
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea;01;Education;F;189
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea;01;Education;M;12
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea;02;Arts and humanities;F;734
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea;02;Arts and humanities;M;223
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea;03;Social sciences, journalism and information;F;473
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea;03;Social sciences, journalism and information;M;316
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea;04;Business, administration and law;F;299
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea;04;Business, administration and law;M;261
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea;05;Natural sciences, mathematics and statistics;F;255
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea;05;Natural sciences, mathematics and statistics;M;273
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea;06;Information and Communication Technologies (ICTs);F;36
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea;06;Information and Communication Technologies (ICTs);M;251
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea;08;Agriculture, forestry, fisheries and veterinary;F;108
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea;08;Agriculture, forestry, fisheries and veterinary;M;99
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea;09;Health and welfare;F;720
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea;09;Health and welfare;M;280
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea;10;Services;F;26
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea;10;Services;M;32
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;01;Education;F;113
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;01;Education;M;4
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;02;Arts and humanities;F;254
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;02;Arts and humanities;M;82
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;03;Social sciences, journalism and information;F;213
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;03;Social sciences, journalism and information;M;113
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;04;Business, administration and law;F;152
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;04;Business, administration and law;M;141
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;168
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;77
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;06;Information and Communication Technologies (ICTs);F;8
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;06;Information and Communication Technologies (ICTs);M;37
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;07;Engineering, manufacturing and construction;F;1
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;07;Engineering, manufacturing and construction;M;5
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;F;60
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;M;46
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;09;Health and welfare;F;82
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;09;Health and welfare;M;19
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;10;Services;F;28
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;10;Services;M;29
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale Ciclo Unico;01;Education;F;71
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale Ciclo Unico;01;Education;M;3
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;339
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;181
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale Ciclo Unico;08;Agriculture, forestry, fisheries and veterinary;F;43
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale Ciclo Unico;08;Agriculture, forestry, fisheries and veterinary;M;20
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;341
2019;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;185
2019;07201;Bari - Università degli studi;Puglia;SUD;Vecchio Ordinamento;01;Education;F;15
2019;07201;Bari - Università degli studi;Puglia;SUD;Vecchio Ordinamento;01;Education;M;1
2019;07201;Bari - Università degli studi;Puglia;SUD;Vecchio Ordinamento;02;Arts and humanities;F;8
2019;07201;Bari - Università degli studi;Puglia;SUD;Vecchio Ordinamento;02;Arts and humanities;M;3
2019;07201;Bari - Università degli studi;Puglia;SUD;Vecchio Ordinamento;04;Business, administration and law;F;19
2019;07201;Bari - Università degli studi;Puglia;SUD;Vecchio Ordinamento;04;Business, administration and law;M;7
2019;07201;Bari - Università degli studi;Puglia;SUD;Vecchio Ordinamento;05;Natural sciences, mathematics and statistics;F;8
2019;07201;Bari - Università degli studi;Puglia;SUD;Vecchio Ordinamento;05;Natural sciences, mathematics and statistics;M;4
2019;07201;Bari - Università degli studi;Puglia;SUD;Vecchio Ordinamento;06;Information and Communication Technologies (ICTs);M;1
2019;07201;Bari - Università degli studi;Puglia;SUD;Vecchio Ordinamento;08;Agriculture, forestry, fisheries and veterinary;M;1
2019;07201;Bari - Università degli studi;Puglia;SUD;Vecchio Ordinamento;09;Health and welfare;F;4
2019;07201;Bari - Università degli studi;Puglia;SUD;Vecchio Ordinamento;09;Health and welfare;M;4
2019;07202;Bari - Politecnico;Puglia;SUD;Laurea;02;Arts and humanities;F;50
2019;07202;Bari - Politecnico;Puglia;SUD;Laurea;02;Arts and humanities;M;44
2019;07202;Bari - Politecnico;Puglia;SUD;Laurea;07;Engineering, manufacturing and construction;F;333
2019;07202;Bari - Politecnico;Puglia;SUD;Laurea;07;Engineering, manufacturing and construction;M;745
2019;07202;Bari - Politecnico;Puglia;SUD;Laurea Magistrale;02;Arts and humanities;F;8
2019;07202;Bari - Politecnico;Puglia;SUD;Laurea Magistrale;02;Arts and humanities;M;4
2019;07202;Bari - Politecnico;Puglia;SUD;Laurea Magistrale;07;Engineering, manufacturing and construction;F;191
2019;07202;Bari - Politecnico;Puglia;SUD;Laurea Magistrale;07;Engineering, manufacturing and construction;M;451
2019;07202;Bari - Politecnico;Puglia;SUD;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;F;92
2019;07202;Bari - Politecnico;Puglia;SUD;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;M;63
2019;07202;Bari - Politecnico;Puglia;SUD;Vecchio Ordinamento;07;Engineering, manufacturing and construction;F;2
2019;07202;Bari - Politecnico;Puglia;SUD;Vecchio Ordinamento;07;Engineering, manufacturing and construction;M;6
2019;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";Puglia;SUD;Laurea;04;Business, administration and law;F;64
2019;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";Puglia;SUD;Laurea;04;Business, administration and law;M;108
2019;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";Puglia;SUD;Laurea Magistrale;04;Business, administration and law;F;41
2019;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";Puglia;SUD;Laurea Magistrale;04;Business, administration and law;M;74
2019;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";Puglia;SUD;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;45
2019;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";Puglia;SUD;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;33
2019;07501;Lecce - Università del Salento;Puglia;SUD;Laurea;01;Education;F;175
2019;07501;Lecce - Università del Salento;Puglia;SUD;Laurea;01;Education;M;7
2019;07501;Lecce - Università del Salento;Puglia;SUD;Laurea;02;Arts and humanities;F;319
2019;07501;Lecce - Università del Salento;Puglia;SUD;Laurea;02;Arts and humanities;M;95
2019;07501;Lecce - Università del Salento;Puglia;SUD;Laurea;03;Social sciences, journalism and information;F;329
2019;07501;Lecce - Università del Salento;Puglia;SUD;Laurea;03;Social sciences, journalism and information;M;165
2019;07501;Lecce - Università del Salento;Puglia;SUD;Laurea;04;Business, administration and law;F;92
2019;07501;Lecce - Università del Salento;Puglia;SUD;Laurea;04;Business, administration and law;M;96
2019;07501;Lecce - Università del Salento;Puglia;SUD;Laurea;05;Natural sciences, mathematics and statistics;F;145
2019;07501;Lecce - Università del Salento;Puglia;SUD;Laurea;05;Natural sciences, mathematics and statistics;M;91
2019;07501;Lecce - Università del Salento;Puglia;SUD;Laurea;07;Engineering, manufacturing and construction;F;93
2019;07501;Lecce - Università del Salento;Puglia;SUD;Laurea;07;Engineering, manufacturing and construction;M;239
2019;07501;Lecce - Università del Salento;Puglia;SUD;Laurea;09;Health and welfare;F;81
2019;07501;Lecce - Università del Salento;Puglia;SUD;Laurea;09;Health and welfare;M;4
