ANNO;AteneoCOD;AteneoNOME;AteneoREGIONE;AteneoAREAGEO;CorsoTIPO;COD_FoET2013;DESC_FoET2013;Genere;ISC
2016/2017;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Vecchio Ordinamento;01;Education;F;105
2016/2017;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;1127
2016/2017;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Laurea;04;Business, administration and law;M;1447
2016/2017;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Laurea;09;Health and welfare;M;799
2016/2017;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Laurea Magistrale;07;Engineering, manufacturing and construction;F;514
2016/2017;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Vecchio Ordinamento;05;Natural sciences, mathematics and statistics;M;22
2016/2017;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Vecchio Ordinamento;10;Services;M;2
2016/2017;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Laurea;04;Business, administration and law;F;1345
2016/2017;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Laurea;06;Information and Communication Technologies (ICTs);F;50
2016/2017;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Laurea Magistrale;06;Information and Communication Technologies (ICTs);F;9
2016/2017;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Laurea;03;Social sciences, journalism and information;F;1449
2016/2017;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Laurea Magistrale;01;Education;M;34
2016/2017;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;M;247
2016/2017;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Vecchio Ordinamento;03;Social sciences, journalism and information;M;32
2016/2017;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Laurea Magistrale;10;Services;M;40
2016/2017;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Vecchio Ordinamento;06;Information and Communication Technologies (ICTs);M;4
2016/2017;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Vecchio Ordinamento;04;Business, administration and law;M;4
2016/2017;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;F;226
2016/2017;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Laurea Magistrale;07;Engineering, manufacturing and construction;F;40
2016/2017;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Laurea;07;Engineering, manufacturing and construction;F;90
2016/2017;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Laurea;07;Engineering, manufacturing and construction;M;225
2016/2017;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;95
2016/2017;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;M;521
2016/2017;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;M;334
2016/2017;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;F;230
2016/2017;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Laurea Magistrale;07;Engineering, manufacturing and construction;M;133
2016/2017;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;141
2016/2017;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Vecchio Ordinamento;04;Business, administration and law;F;2
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;106
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;F;128
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Vecchio Ordinamento;05;Natural sciences, mathematics and statistics;F;6
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea;07;Engineering, manufacturing and construction;M;286
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea;09;Health and welfare;M;257
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;M;14
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;M;49
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;F;40
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea;09;Health and welfare;F;586
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;529
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;M;177
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Vecchio Ordinamento;04;Business, administration and law;F;54
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;M;3
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea;07;Engineering, manufacturing and construction;F;66
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;F;756
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;F;61
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Vecchio Ordinamento;09;Health and welfare;F;30
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea;10;Services;M;348
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;F;1050
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;F;33
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;495
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;M;1111
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea;06;Information and Communication Technologies (ICTs);F;43
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;M;136
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;269
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Vecchio Ordinamento;09;Health and welfare;M;4
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea;05;Natural sciences, mathematics and statistics;M;500
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;06;Information and Communication Technologies (ICTs);F;5
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;86
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea;06;Information and Communication Technologies (ICTs);M;459
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea;10;Services;F;333
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea;05;Natural sciences, mathematics and statistics;F;590
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;06;Information and Communication Technologies (ICTs);M;21
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Vecchio Ordinamento;04;Business, administration and law;M;44
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Vecchio Ordinamento;05;Natural sciences, mathematics and statistics;M;6
2016/2017;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;722
2016/2017;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;230
2016/2017;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;10;Services;F;296
2016/2017;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;01;Education;M;53
2016/2017;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea Magistrale;01;Education;F;79
2016/2017;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;M;173
2016/2017;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;M;32
2016/2017;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;F;334
2016/2017;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;F;1959
2016/2017;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;M;124
2016/2017;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;252
2016/2017;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea Magistrale;07;Engineering, manufacturing and construction;F;30
2016/2017;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;F;241
2016/2017;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea Magistrale;01;Education;M;7
2016/2017;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea Magistrale;07;Engineering, manufacturing and construction;M;194
2016/2017;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;M;1446
2016/2017;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;F;137
2016/2017;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;07;Engineering, manufacturing and construction;M;1276
2016/2017;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;10;Services;M;693
2016/2017;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;01;Education;F;415
2016/2017;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;F;626
2016/2017;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;M;326
2016/2017;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;07;Engineering, manufacturing and construction;F;164
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;M;358
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;09;Health and welfare;M;159
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;06;Information and Communication Technologies (ICTs);M;249
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;02;Arts and humanities;F;456
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;F;1978
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;10;Services;F;74
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;04;Business, administration and law;F;342
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;08;Agriculture, forestry, fisheries and veterinary;F;566
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;M;691
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;10;Services;M;257
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;09;Health and welfare;M;96
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;08;Agriculture, forestry, fisheries and veterinary;M;48
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;05;Natural sciences, mathematics and statistics;M;2435
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;06;Information and Communication Technologies (ICTs);M;1839
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;F;8400
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;1209
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;F;173
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;08;Agriculture, forestry, fisheries and veterinary;M;2273
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;10;Services;M;16
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;M;686
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;09;Health and welfare;F;229
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;09;Health and welfare;F;164
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;10;Services;M;644
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;08;Agriculture, forestry, fisheries and veterinary;F;1928
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;08;Agriculture, forestry, fisheries and veterinary;F;38
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;05;Natural sciences, mathematics and statistics;M;96
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;919
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;1991
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;06;Information and Communication Technologies (ICTs);F;276
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;06;Information and Communication Technologies (ICTs);M;48
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;2291
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;3419
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;M;987
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;M;3128
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;06;Information and Communication Technologies (ICTs);F;16
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;F;297
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;04;Business, administration and law;M;250
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;06;Information and Communication Technologies (ICTs);F;44
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;03;Social sciences, journalism and information;F;164
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;08;Agriculture, forestry, fisheries and veterinary;M;214
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;05;Natural sciences, mathematics and statistics;F;2489
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;M;196
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;09;Health and welfare;F;2953
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;05;Natural sciences, mathematics and statistics;F;100
2016/2017;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;M;3865
